period,lat,lon,parking,d
19,37.53185,126.914851,8.5,
20,37.53185,126.914851,8,
21,37.53185,126.914851,7.5,
22,37.53185,126.914851,7,
23,37.53185,126.914851,6.5,
24,37.53185,126.914851,6,
25,37.53185,126.914851,5.5,
26,37.53185,126.914851,5,
27,37.53185,126.914851,4.5,
28,37.53185,126.914851,4,
29,37.53185,126.914851,3.5,
30,37.53185,126.914851,3,
31,37.53185,126.914851,2.5,
32,37.53185,126.914851,2,
33,37.53185,126.914851,1.5,
34,37.53185,126.914851,1,
35,37.53185,126.914851,0.5,
36,37.53185,126.914851,0,
37,37.52553,126.914851,0,
38,37.52031,126.914851,12.5,
39,37.52031,126.914851,12,
40,37.52031,126.904031,11.5,
41,37.52031,126.893181,11,
42,37.52031,126.893181,10.5,
43,37.52031,126.893181,10,
44,37.52031,126.893181,9.5,
45,37.52031,126.893181,9,
46,37.52031,126.893181,8.5,
47,37.52031,126.893181,8,
48,37.52031,126.893181,7.5,
1,37.52031,126.893181,7,
2,37.52031,126.893181,6.5,
3,37.52031,126.893181,6,
4,37.52031,126.893181,5.5,
5,37.52031,126.893181,5,
6,37.52031,126.893181,4.5,
7,37.52031,126.893181,4,
8,37.52031,126.893181,3.5,
9,37.52031,126.893181,3,
10,37.52031,126.893181,2.5,
11,37.52031,126.893181,2,
12,37.52031,126.893181,1.5,
13,37.52031,126.893181,1,
14,37.52031,126.893181,0.5,
15,37.52031,126.893181,0,
16,37.52673,126.904051,0,
17,37.53215,126.914871,9.5,
18,37.53215,126.914871,9,
19,37.53215,126.914871,8.5,
20,37.53215,126.914871,8,
21,37.53215,126.914871,7.5,
22,37.53215,126.914871,7,
23,37.53215,126.914871,6.5,
24,37.53215,126.914871,6,
25,37.53215,126.914871,5.5,
26,37.53215,126.914871,5,
27,37.53215,126.914871,4.5,
28,37.53215,126.914871,4,
29,37.53215,126.914871,3.5,
30,37.53215,126.914871,3,
31,37.53215,126.914871,2.5,
32,37.53215,126.914871,2,
33,37.53215,126.914871,1.5,
34,37.53215,126.914871,1,
35,37.53215,126.914871,0.5,
36,37.53215,126.914871,0,
37,37.52703,126.914871,0,
38,37.52011,126.914871,12.5,
39,37.52011,126.914871,12,
40,37.52011,126.903931,11.5,
41,37.52011,126.893241,11,
42,37.52011,126.893241,10.5,
43,37.52011,126.893241,10,
44,37.52011,126.893241,9.5,
45,37.52011,126.893241,9,
46,37.52011,126.893241,8.5,
47,37.52011,126.893241,8,
48,37.52011,126.893241,7.5,
1,37.52011,126.893241,7,
2,37.52011,126.893241,6.5,
3,37.52011,126.893241,6,
4,37.52011,126.893241,5.5,
5,37.52011,126.893241,5,
6,37.52011,126.893241,4.5,
7,37.52011,126.893241,4,
8,37.52011,126.893241,3.5,
9,37.52011,126.893241,3,
10,37.52011,126.893241,2.5,
11,37.52011,126.893241,2,
12,37.52011,126.893241,1.5,
13,37.52011,126.893241,1,
14,37.52011,126.893241,0.5,
15,37.52011,126.893241,0,
16,37.52653,126.904001,0,
17,37.53245,126.915001,9.5,
18,37.53245,126.915001,9,
19,37.53245,126.915001,8.5,
20,37.53245,126.915001,8,
21,37.53245,126.915001,7.5,
22,37.53245,126.915001,7,
23,37.53245,126.915001,6.5,
24,37.53245,126.915001,6,
25,37.53245,126.915001,5.5,
26,37.53245,126.915001,5,
27,37.53245,126.915001,4.5,
28,37.53245,126.915001,4,
29,37.53245,126.915001,3.5,
30,37.53245,126.915001,3,
31,37.53245,126.915001,2.5,
32,37.53245,126.915001,2,
33,37.53245,126.915001,1.5,
34,37.53245,126.915001,1,
35,37.53245,126.915001,0.5,
36,37.53245,126.915001,0,
37,37.52663,126.915001,0,
38,37.52101,126.915001,12.5,
39,37.52101,126.915001,12,
40,37.52101,126.904111,11.5,
41,37.52101,126.893221,11,
42,37.52101,126.893221,10.5,
43,37.52101,126.893221,10,
44,37.52101,126.893221,9.5,
45,37.52101,126.893221,9,
46,37.52101,126.893221,8.5,
47,37.52101,126.893221,8,
48,37.52101,126.893221,7.5,
1,37.52101,126.893221,7,
2,37.52101,126.893221,6.5,
3,37.52101,126.893221,6,
4,37.52101,126.893221,5.5,
5,37.52101,126.893221,5,
6,37.52101,126.893221,4.5,
7,37.52101,126.893221,4,
8,37.52101,126.893221,3.5,
9,37.52101,126.893221,3,
10,37.52101,126.893221,2.5,
11,37.52101,126.893221,2,
12,37.52101,126.893221,1.5,
13,37.52101,126.893221,1,
14,37.52101,126.893221,0.5,
15,37.52101,126.893221,0,
16,37.52693,126.903931,0,
17,37.53115,126.914861,8.5,
18,37.53115,126.914861,8,
19,37.53115,126.914861,7.5,
20,37.53115,126.914861,7,
21,37.53115,126.914861,6.5,
22,37.53115,126.914861,6,
23,37.53115,126.914861,5.5,
24,37.53115,126.914861,5,
25,37.53115,126.914861,4.5,
26,37.53115,126.914861,4,
27,37.53115,126.914861,3.5,
28,37.53115,126.914861,3,
29,37.53115,126.914861,2.5,
30,37.53115,126.914861,2,
31,37.53115,126.914861,1.5,
32,37.53115,126.914861,1,
33,37.53115,126.914861,0.5,
34,37.53115,126.914861,0,
35,37.521403,126.924398,0,
36,37.53115,126.914861,0,
37,37.52593,126.914861,0,
38,37.52141,126.914861,10.5,
39,37.52141,126.914861,10,
40,37.52141,126.903971,9.5,
41,37.52141,126.893201,9,
42,37.52141,126.893201,8.5,
43,37.52141,126.893201,8,
44,37.52141,126.893201,7.5,
45,37.52141,126.893201,7,
46,37.52141,126.893201,6.5,
47,37.52141,126.893201,6,
48,37.52141,126.893201,5.5,
1,37.52141,126.893201,5,
2,37.52141,126.893201,4.5,
3,37.52141,126.893201,4,
4,37.52141,126.893201,3.5,
5,37.52141,126.893201,3,
6,37.52141,126.893201,2.5,
7,37.52141,126.893201,2,
8,37.52141,126.893201,1.5,
9,37.52141,126.893201,1,
10,37.52141,126.893201,0.5,
11,37.52141,126.893201,0,
12,37.505225,126.921952,0,
13,37.505259,126.905429,0,
14,37.52141,126.893201,0.5,
15,37.52141,126.893201,0,
16,37.52723,126.904091,0,
17,37.53185,126.914831,9.5,
18,37.53185,126.914831,9,
19,37.53185,126.914831,8.5,
20,37.53185,126.914831,8,
21,37.53185,126.914831,7.5,
22,37.53185,126.914831,7,
23,37.53185,126.914831,6.5,
24,37.53185,126.914831,6,
25,37.53185,126.914831,5.5,
26,37.53185,126.914831,5,
27,37.53185,126.914831,4.5,
28,37.53185,126.914831,4,
29,37.53185,126.914831,3.5,
30,37.53185,126.914831,3,
31,37.53185,126.914831,2.5,
32,37.53185,126.914831,2,
33,37.53185,126.914831,1.5,
34,37.53185,126.914831,1,
35,37.53185,126.914831,0.5,
36,37.53185,126.914831,0,
37,37.52593,126.914831,0,
38,37.52021,126.914831,8,
39,37.52021,126.914831,7.5,
40,37.52021,126.903961,7,
41,37.52021,126.893071,6.5,
42,37.52021,126.893071,6,
43,37.52021,126.893071,5.5,
44,37.52021,126.893071,5,
45,37.52021,126.893071,4.5,
46,37.52021,126.893071,4,
47,37.52021,126.893071,3.5,
48,37.52021,126.893071,3,
1,37.52021,126.893071,2.5,
2,37.52021,126.893071,2,
3,37.52021,126.893071,1.5,
4,37.52021,126.893071,1,
5,37.52021,126.893071,0.5,
6,37.52021,126.893071,0,
7,37.5255,126.886289,0,
8,37.52021,126.893071,3.5,
9,37.52021,126.893071,3,
10,37.52021,126.893071,2.5,
11,37.52021,126.893071,2,
12,37.52021,126.893071,1.5,
13,37.52021,126.893071,1,
14,37.52021,126.893071,0.5,
15,37.52021,126.893071,0,
16,37.52683,126.904011,0,
17,37.53285,126.914991,9.5,
18,37.53285,126.914991,9,
19,37.53285,126.914991,8.5,
20,37.53285,126.914991,8,
21,37.53285,126.914991,7.5,
22,37.53285,126.914991,7,
23,37.53285,126.914991,6.5,
24,37.53285,126.914991,6,
25,37.53285,126.914991,5.5,
26,37.53285,126.914991,5,
27,37.53285,126.914991,4.5,
28,37.53285,126.914991,4,
29,37.53285,126.914991,3.5,
30,37.53285,126.914991,3,
31,37.53285,126.914991,2.5,
32,37.53285,126.914991,2,
33,37.53285,126.914991,1.5,
34,37.53285,126.914991,1,
35,37.53285,126.914991,0.5,
36,37.53285,126.914991,0,
37,37.52743,126.914991,0,
38,37.52101,126.914991,12.5,
39,37.52101,126.914991,12,
40,37.52101,126.904031,11.5,
41,37.52101,126.893141,11,
42,37.52101,126.893141,10.5,
43,37.52101,126.893141,10,
44,37.52101,126.893141,9.5,
45,37.52101,126.893141,9,
46,37.52101,126.893141,8.5,
47,37.52101,126.893141,8,
48,37.52101,126.893141,7.5,
1,37.52101,126.893141,7,
2,37.52101,126.893141,6.5,
3,37.52101,126.893141,6,
4,37.52101,126.893141,5.5,
5,37.52101,126.893141,5,
6,37.52101,126.893141,4.5,
7,37.52101,126.893141,4,
8,37.52101,126.893141,3.5,
9,37.52101,126.893141,3,
10,37.52101,126.893141,2.5,
11,37.52101,126.893141,2,
12,37.52101,126.893141,1.5,
13,37.52101,126.893141,1,
14,37.52101,126.893141,0.5,
15,37.52101,126.893141,0,
16,37.52563,126.904031,0,
17,37.53095,126.914861,9.5,
18,37.53095,126.914861,9,
19,37.53095,126.914861,8.5,
20,37.53095,126.914861,8,
21,37.53095,126.914861,7.5,
22,37.53095,126.914861,7,
23,37.53095,126.914861,6.5,
24,37.53095,126.914861,6,
25,37.53095,126.914861,5.5,
26,37.53095,126.914861,5,
27,37.53095,126.914861,4.5,
28,37.53095,126.914861,4,
29,37.53095,126.914861,3.5,
30,37.53095,126.914861,3,
31,37.53095,126.914861,2.5,
32,37.53095,126.914861,2,
33,37.53095,126.914861,1.5,
34,37.53095,126.914861,1,
35,37.53095,126.914861,0.5,
36,37.53095,126.914861,0,
37,37.52613,126.914861,0,
38,37.52011,126.914861,12.5,
39,37.52011,126.914861,12,
40,37.52011,126.903951,11.5,
41,37.52011,126.893081,11,
42,37.52011,126.893081,10.5,
43,37.52011,126.893081,10,
44,37.52011,126.893081,9.5,
45,37.52011,126.893081,9,
46,37.52011,126.893081,8.5,
47,37.52011,126.893081,8,
48,37.52011,126.893081,7.5,
1,37.52011,126.893081,7,
2,37.52011,126.893081,6.5,
3,37.52011,126.893081,6,
4,37.52011,126.893081,5.5,
5,37.52011,126.893081,5,
6,37.52011,126.893081,4.5,
7,37.52011,126.893081,4,
8,37.52011,126.893081,3.5,
9,37.52011,126.893081,3,
10,37.52011,126.893081,2.5,
11,37.52011,126.893081,2,
12,37.52011,126.893081,1.5,
13,37.52011,126.893081,1,
14,37.52011,126.893081,0.5,
15,37.52011,126.893081,0,
16,37.52703,126.903931,0,
17,37.53155,126.915011,9.5,
18,37.53155,126.915011,9,
19,37.53155,126.915011,8.5,
20,37.53155,126.915011,8,
21,37.53155,126.915011,7.5,
22,37.53155,126.915011,7,
23,37.53155,126.915011,6.5,
24,37.53155,126.915011,6,
25,37.53155,126.915011,5.5,
26,37.53155,126.915011,5,
27,37.53155,126.915011,4.5,
28,37.53155,126.915011,4,
29,37.53155,126.915011,3.5,
30,37.53155,126.915011,3,
31,37.53155,126.915011,2.5,
32,37.53155,126.915011,2,
33,37.53155,126.915011,1.5,
34,37.53155,126.915011,1,
35,37.53155,126.915011,0.5,
36,37.53155,126.915011,0,
37,37.52563,126.915011,0,
38,37.52061,126.915011,12.5,
39,37.52061,126.915011,12,
40,37.52061,126.904131,11.5,
41,37.52061,126.893041,11,
42,37.52061,126.893041,10.5,
43,37.52061,126.893041,10,
44,37.52061,126.893041,9.5,
45,37.52061,126.893041,9,
46,37.52061,126.893041,8.5,
47,37.52061,126.893041,8,
48,37.52061,126.893041,7.5,
1,37.52061,126.893041,7,
2,37.52061,126.893041,6.5,
3,37.52061,126.893041,6,
4,37.52061,126.893041,5.5,
5,37.52061,126.893041,5,
6,37.52061,126.893041,4.5,
7,37.52061,126.893041,4,
8,37.52061,126.893041,3.5,
9,37.52061,126.893041,3,
10,37.52061,126.893041,2.5,
11,37.52061,126.893041,2,
12,37.52061,126.893041,1.5,
13,37.52061,126.893041,1,
14,37.52061,126.893041,0.5,
15,37.52061,126.893041,0,
16,37.52673,126.903961,0,
17,37.53095,126.915011,1.5,
18,37.53095,126.915011,1,
19,37.53095,126.915011,0.5,
20,37.53095,126.915011,0,
21,37.533885,126.90191,0,
22,37.53095,126.915011,6,
23,37.53095,126.915011,5.5,
24,37.53095,126.915011,5,
25,37.53095,126.915011,4.5,
26,37.53095,126.915011,4,
27,37.53095,126.915011,3.5,
28,37.53095,126.915011,3,
29,37.53095,126.915011,2.5,
30,37.53095,126.915011,2,
31,37.53095,126.915011,1.5,
32,37.53095,126.915011,1,
33,37.53095,126.915011,0.5,
34,37.53095,126.915011,0,
35,37.518646,126.903712,0,
36,37.515144,126.90706,0,
37,37.52663,126.915011,0,
38,37.52131,126.915011,7.5,
39,37.52131,126.915011,7,
40,37.52131,126.904121,6.5,
41,37.52131,126.893081,6,
42,37.52131,126.893081,5.5,
43,37.52131,126.893081,5,
44,37.52131,126.893081,4.5,
45,37.52131,126.893081,4,
46,37.52131,126.893081,3.5,
47,37.52131,126.893081,3,
48,37.52131,126.893081,2.5,
1,37.52131,126.893081,2,
2,37.52131,126.893081,1.5,
3,37.52131,126.893081,1,
4,37.52131,126.893081,0.5,
5,37.52131,126.893081,0,
6,37.505225,126.921952,0,
7,37.541125,126.898219,0,
8,37.538322,126.892554,0,
9,37.52131,126.893081,3,
10,37.52131,126.893081,2.5,
11,37.52131,126.893081,2,
12,37.52131,126.893081,1.5,
13,37.52131,126.893081,1,
14,37.52131,126.893081,0.5,
15,37.52131,126.893081,0,
16,37.52603,126.903991,0,
17,37.53175,126.914891,9.5,
18,37.53175,126.914891,9,
19,37.53175,126.914891,8.5,
20,37.53175,126.914891,8,
21,37.53175,126.914891,7.5,
22,37.53175,126.914891,7,
23,37.53175,126.914891,6.5,
24,37.53175,126.914891,6,
25,37.53175,126.914891,5.5,
26,37.53175,126.914891,5,
27,37.53175,126.914891,4.5,
28,37.53175,126.914891,4,
29,37.53175,126.914891,3.5,
30,37.53175,126.914891,3,
31,37.53175,126.914891,2.5,
32,37.53175,126.914891,2,
33,37.53175,126.914891,1.5,
34,37.53175,126.914891,1,
35,37.53175,126.914891,0.5,
36,37.53175,126.914891,0,
37,37.52613,126.914891,0,
38,37.52081,126.914891,4.5,
39,37.52081,126.914891,4,
40,37.52081,126.904081,3.5,
41,37.52081,126.893181,3,
42,37.52081,126.893181,2.5,
43,37.52081,126.893181,2,
44,37.52081,126.893181,1.5,
45,37.52081,126.893181,1,
46,37.52081,126.893181,0.5,
47,37.52081,126.893181,0,
48,37.533823,126.917638,0,
1,37.52081,126.893181,5.5,
2,37.52081,126.893181,5,
3,37.52081,126.893181,4.5,
4,37.52081,126.893181,4,
5,37.52081,126.893181,3.5,
6,37.52081,126.893181,3,
7,37.52081,126.893181,2.5,
8,37.52081,126.893181,2,
9,37.52081,126.893181,1.5,
10,37.52081,126.893181,1,
11,37.52081,126.893181,0.5,
12,37.52081,126.893181,0,
13,37.522594,126.905258,0,
14,37.52081,126.893181,0.5,
15,37.52081,126.893181,0,
16,37.52583,126.903971,0,
17,37.53125,126.914861,9.5,
18,37.53125,126.914861,9,
19,37.53125,126.914861,8.5,
20,37.53125,126.914861,8,
21,37.53125,126.914861,7.5,
22,37.53125,126.914861,7,
23,37.53125,126.914861,6.5,
24,37.53125,126.914861,6,
25,37.53125,126.914861,5.5,
26,37.53125,126.914861,5,
27,37.53125,126.914861,4.5,
28,37.53125,126.914861,4,
29,37.53125,126.914861,3.5,
30,37.53125,126.914861,3,
31,37.53125,126.914861,2.5,
32,37.53125,126.914861,2,
33,37.53125,126.914861,1.5,
34,37.53125,126.914861,1,
35,37.53125,126.914861,0.5,
36,37.53125,126.914861,0,
37,37.52693,126.914861,0,
38,37.52101,126.914861,12.5,
39,37.52101,126.914861,12,
40,37.52101,126.903991,11.5,
41,37.52101,126.893181,11,
42,37.52101,126.893181,10.5,
43,37.52101,126.893181,10,
44,37.52101,126.893181,9.5,
45,37.52101,126.893181,9,
46,37.52101,126.893181,8.5,
47,37.52101,126.893181,8,
48,37.52101,126.893181,7.5,
1,37.52101,126.893181,7,
2,37.52101,126.893181,6.5,
3,37.52101,126.893181,6,
4,37.52101,126.893181,5.5,
5,37.52101,126.893181,5,
6,37.52101,126.893181,4.5,
7,37.52101,126.893181,4,
8,37.52101,126.893181,3.5,
9,37.52101,126.893181,3,
10,37.52101,126.893181,2.5,
11,37.52101,126.893181,2,
12,37.52101,126.893181,1.5,
13,37.52101,126.893181,1,
14,37.52101,126.893181,0.5,
15,37.52101,126.893181,0,
16,37.52573,126.904111,0,
17,37.53115,126.914831,6.5,
18,37.53115,126.914831,6,
19,37.53115,126.914831,5.5,
20,37.53115,126.914831,5,
21,37.53115,126.914831,4.5,
22,37.53115,126.914831,4,
23,37.53115,126.914831,3.5,
24,37.53115,126.914831,3,
25,37.53115,126.914831,2.5,
26,37.53115,126.914831,2,
27,37.53115,126.914831,1.5,
28,37.53115,126.914831,1,
29,37.53115,126.914831,0.5,
30,37.53115,126.914831,0,
31,37.518646,126.903712,0,
32,37.53115,126.914831,2,
33,37.53115,126.914831,1.5,
34,37.53115,126.914831,1,
35,37.53115,126.914831,0.5,
36,37.53115,126.914831,0,
37,37.52673,126.914831,0,
38,37.52141,126.914831,12.5,
39,37.52141,126.914831,12,
40,37.52141,126.903971,11.5,
41,37.52141,126.893201,11,
42,37.52141,126.893201,10.5,
43,37.52141,126.893201,10,
44,37.52141,126.893201,9.5,
45,37.52141,126.893201,9,
46,37.52141,126.893201,8.5,
47,37.52141,126.893201,8,
48,37.52141,126.893201,7.5,
1,37.52141,126.893201,7,
2,37.52141,126.893201,6.5,
3,37.52141,126.893201,6,
4,37.52141,126.893201,5.5,
5,37.52141,126.893201,5,
6,37.52141,126.893201,4.5,
7,37.52141,126.893201,4,
8,37.52141,126.893201,3.5,
9,37.52141,126.893201,3,
10,37.52141,126.893201,2.5,
11,37.52141,126.893201,2,
12,37.52141,126.893201,1.5,
13,37.52141,126.893201,1,
14,37.52141,126.893201,0.5,
15,37.52141,126.893201,0,
16,37.52643,126.903981,0,
17,37.53165,126.914911,9.5,
18,37.53165,126.914911,9,
19,37.53165,126.914911,8.5,
20,37.53165,126.914911,8,
21,37.53165,126.914911,7.5,
22,37.53165,126.914911,7,
23,37.53165,126.914911,6.5,
24,37.53165,126.914911,6,
25,37.53165,126.914911,5.5,
26,37.53165,126.914911,5,
27,37.53165,126.914911,4.5,
28,37.53165,126.914911,4,
29,37.53165,126.914911,3.5,
30,37.53165,126.914911,3,
31,37.53165,126.914911,2.5,
32,37.53165,126.914911,2,
33,37.53165,126.914911,1.5,
34,37.53165,126.914911,1,
35,37.53165,126.914911,0.5,
36,37.53165,126.914911,0,
37,37.52683,126.914911,0,
38,37.52171,126.914911,12.5,
39,37.52171,126.914911,12,
40,37.52171,126.904031,11.5,
41,37.52171,126.893221,11,
42,37.52171,126.893221,10.5,
43,37.52171,126.893221,10,
44,37.52171,126.893221,9.5,
45,37.52171,126.893221,9,
46,37.52171,126.893221,8.5,
47,37.52171,126.893221,8,
48,37.52171,126.893221,7.5,
1,37.52171,126.893221,7,
2,37.52171,126.893221,6.5,
3,37.52171,126.893221,6,
4,37.52171,126.893221,5.5,
5,37.52171,126.893221,5,
6,37.52171,126.893221,4.5,
7,37.52171,126.893221,4,
8,37.52171,126.893221,3.5,
9,37.52171,126.893221,3,
10,37.52171,126.893221,2.5,
11,37.52171,126.893221,2,
12,37.52171,126.893221,1.5,
13,37.52171,126.893221,1,
14,37.52171,126.893221,0.5,
15,37.52171,126.893221,0,
16,37.52583,126.904021,0,
17,37.53095,126.915011,3.5,
18,37.53095,126.915011,3,
19,37.53095,126.915011,2.5,
20,37.53095,126.915011,2,
21,37.53095,126.915011,1.5,
22,37.53095,126.915011,1,
23,37.53095,126.915011,0.5,
24,37.53095,126.915011,0,
25,37.510426,126.910278,0,
26,37.513063,126.926114,0,
27,37.53095,126.915011,4.5,
28,37.53095,126.915011,4,
29,37.53095,126.915011,3.5,
30,37.53095,126.915011,3,
31,37.53095,126.915011,2.5,
32,37.53095,126.915011,2,
33,37.53095,126.915011,1.5,
34,37.53095,126.915011,1,
35,37.53095,126.915011,0.5,
36,37.53095,126.915011,0,
37,37.52593,126.915011,0,
38,37.52201,126.915011,12.5,
39,37.52201,126.915011,12,
40,37.52201,126.904101,11.5,
41,37.52201,126.893041,11,
42,37.52201,126.893041,10.5,
43,37.52201,126.893041,10,
44,37.52201,126.893041,9.5,
45,37.52201,126.893041,9,
46,37.52201,126.893041,8.5,
47,37.52201,126.893041,8,
48,37.52201,126.893041,7.5,
1,37.52201,126.893041,7,
2,37.52201,126.893041,6.5,
3,37.52201,126.893041,6,
4,37.52201,126.893041,5.5,
5,37.52201,126.893041,5,
6,37.52201,126.893041,4.5,
7,37.52201,126.893041,4,
8,37.52201,126.893041,3.5,
9,37.52201,126.893041,3,
10,37.52201,126.893041,2.5,
11,37.52201,126.893041,2,
12,37.52201,126.893041,1.5,
13,37.52201,126.893041,1,
14,37.52201,126.893041,0.5,
15,37.52201,126.893041,0,
16,37.52743,126.904091,0,
17,37.53135,126.914861,9.5,
18,37.53135,126.914861,9,
19,37.53135,126.914861,8.5,
20,37.53135,126.914861,8,
21,37.53135,126.914861,7.5,
22,37.53135,126.914861,7,
23,37.53135,126.914861,6.5,
24,37.53135,126.914861,6,
25,37.53135,126.914861,5.5,
26,37.53135,126.914861,5,
27,37.53135,126.914861,4.5,
28,37.53135,126.914861,4,
29,37.53135,126.914861,3.5,
30,37.53135,126.914861,3,
31,37.53135,126.914861,2.5,
32,37.53135,126.914861,2,
33,37.53135,126.914861,1.5,
34,37.53135,126.914861,1,
35,37.53135,126.914861,0.5,
36,37.53135,126.914861,0,
37,37.52573,126.914861,0,
38,37.52191,126.914861,12.5,
39,37.52191,126.914861,12,
40,37.52191,126.904041,11.5,
41,37.52191,126.893171,11,
42,37.52191,126.893171,10.5,
43,37.52191,126.893171,10,
44,37.52191,126.893171,9.5,
45,37.52191,126.893171,9,
46,37.52191,126.893171,8.5,
47,37.52191,126.893171,8,
48,37.52191,126.893171,7.5,
1,37.52191,126.893171,7,
2,37.52191,126.893171,6.5,
3,37.52191,126.893171,6,
4,37.52191,126.893171,5.5,
5,37.52191,126.893171,5,
6,37.52191,126.893171,4.5,
7,37.52191,126.893171,4,
8,37.52191,126.893171,3.5,
9,37.52191,126.893171,3,
10,37.52191,126.893171,2.5,
11,37.52191,126.893171,2,
12,37.52191,126.893171,1.5,
13,37.52191,126.893171,1,
14,37.52191,126.893171,0.5,
15,37.52191,126.893171,0,
16,37.52543,126.904061,0,
17,37.53185,126.915011,9.5,
18,37.53185,126.915011,9,
19,37.53185,126.915011,8.5,
20,37.53185,126.915011,8,
21,37.53185,126.915011,7.5,
22,37.53185,126.915011,7,
23,37.53185,126.915011,6.5,
24,37.53185,126.915011,6,
25,37.53185,126.915011,5.5,
26,37.53185,126.915011,5,
27,37.53185,126.915011,4.5,
28,37.53185,126.915011,4,
29,37.53185,126.915011,3.5,
30,37.53185,126.915011,3,
31,37.53185,126.915011,2.5,
32,37.53185,126.915011,2,
33,37.53185,126.915011,1.5,
34,37.53185,126.915011,1,
35,37.53185,126.915011,0.5,
36,37.53185,126.915011,0,
37,37.52553,126.915011,0,
38,37.52001,126.915011,12.5,
39,37.52001,126.915011,12,
40,37.52001,126.904011,11.5,
41,37.52001,126.893241,11,
42,37.52001,126.893241,10.5,
43,37.52001,126.893241,10,
44,37.52001,126.893241,9.5,
45,37.52001,126.893241,9,
46,37.52001,126.893241,8.5,
47,37.52001,126.893241,8,
48,37.52001,126.893241,7.5,
1,37.52001,126.893241,7,
2,37.52001,126.893241,6.5,
3,37.52001,126.893241,6,
4,37.52001,126.893241,5.5,
5,37.52001,126.893241,5,
6,37.52001,126.893241,4.5,
7,37.52001,126.893241,4,
8,37.52001,126.893241,3.5,
9,37.52001,126.893241,3,
10,37.52001,126.893241,2.5,
11,37.52001,126.893241,2,
12,37.52001,126.893241,1.5,
13,37.52001,126.893241,1,
14,37.52001,126.893241,0.5,
15,37.52001,126.893241,0,
16,37.52703,126.904061,0,
17,37.53085,126.914981,9.5,
18,37.53085,126.914981,9,
19,37.53085,126.914981,8.5,
20,37.53085,126.914981,8,
21,37.53085,126.914981,7.5,
22,37.53085,126.914981,7,
23,37.53085,126.914981,6.5,
24,37.53085,126.914981,6,
25,37.53085,126.914981,5.5,
26,37.53085,126.914981,5,
27,37.53085,126.914981,4.5,
28,37.53085,126.914981,4,
29,37.53085,126.914981,3.5,
30,37.53085,126.914981,3,
31,37.53085,126.914981,2.5,
32,37.53085,126.914981,2,
33,37.53085,126.914981,1.5,
34,37.53085,126.914981,1,
35,37.53085,126.914981,0.5,
36,37.53085,126.914981,0,
37,37.52553,126.914981,0,
38,37.52011,126.914981,12.5,
39,37.52011,126.914981,12,
40,37.52011,126.903971,11.5,
41,37.52011,126.893081,11,
42,37.52011,126.893081,10.5,
43,37.52011,126.893081,10,
44,37.52011,126.893081,9.5,
45,37.52011,126.893081,9,
46,37.52011,126.893081,8.5,
47,37.52011,126.893081,8,
48,37.52011,126.893081,7.5,
